intersection_id,tollgate_id,week,time_window,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,avg_travel_time
"B","1","2","2016-10-19 23:20:00,2016-10-19 23:40:00","1009.9000","1014.9000","69.0000","0.9000","21.2000","97.0000","0.2000","231.34"
"B","1","2","2016-10-19 23:40:00,2016-10-20 00:00:00","1009.9000","1014.9000","69.0000","0.9000","21.2000","97.0000","0.2000","105.27"
"B","1","3","2016-10-20 01:40:00,2016-10-20 02:00:00","1011.0000","1016.0000","100.0000","1.2000","21.5000","95.0000","0.0000","102.06"
"B","1","3","2016-10-20 02:40:00,2016-10-20 03:00:00","1011.0000","1016.0000","100.0000","1.2000","21.5000","95.0000","0.0000","90.28"
"B","1","3","2016-10-20 03:20:00,2016-10-20 03:40:00","1010.2000","1015.2000","91.0000","2.1000","21.7000","96.0000","2.8000","111.5"
"B","1","3","2016-10-20 06:00:00,2016-10-20 06:20:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","70.72"
"B","1","3","2016-10-20 06:40:00,2016-10-20 07:00:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","121.42"
"B","1","3","2016-10-20 07:00:00,2016-10-20 07:20:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","106.16"
"B","1","3","2016-10-20 07:20:00,2016-10-20 07:40:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","111.77"
"B","1","3","2016-10-20 07:40:00,2016-10-20 08:00:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","122.1"
"B","1","3","2016-10-20 08:00:00,2016-10-20 08:20:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","108.92"
"B","1","3","2016-10-20 08:20:00,2016-10-20 08:40:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","138.17"
"B","1","3","2016-10-20 08:40:00,2016-10-20 09:00:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","83.41"
"B","1","3","2016-10-20 09:00:00,2016-10-20 09:20:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","119.25"
"B","1","3","2016-10-20 09:20:00,2016-10-20 09:40:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","105.32"
"B","1","3","2016-10-20 09:40:00,2016-10-20 10:00:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","132.5"
"B","1","3","2016-10-20 10:00:00,2016-10-20 10:20:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","102.62"
"B","1","3","2016-10-20 10:20:00,2016-10-20 10:40:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","113.54"
"B","1","3","2016-10-20 10:40:00,2016-10-20 11:00:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","150.0"
"B","1","3","2016-10-20 11:00:00,2016-10-20 11:20:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","142.65"
"B","1","3","2016-10-20 11:20:00,2016-10-20 11:40:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","120.9"
"B","1","3","2016-10-20 11:40:00,2016-10-20 12:00:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","101.42"
"B","1","3","2016-10-20 12:00:00,2016-10-20 12:20:00","1008.8000","1013.8000","93.0000","2.8000","21.7000","92.0000","0.1000","128.13"
"B","1","3","2016-10-20 12:20:00,2016-10-20 12:40:00","1008.8000","1013.8000","93.0000","2.8000","21.7000","92.0000","0.1000","104.59"
"B","1","3","2016-10-20 13:00:00,2016-10-20 13:20:00","1008.8000","1013.8000","93.0000","2.8000","21.7000","92.0000","0.1000","116.84"
"B","1","3","2016-10-20 13:20:00,2016-10-20 13:40:00","1008.8000","1013.8000","93.0000","2.8000","21.7000","92.0000","0.1000","111.54"
"B","1","3","2016-10-20 13:40:00,2016-10-20 14:00:00","1008.8000","1013.8000","93.0000","2.8000","21.7000","92.0000","0.1000","98.73"
"B","1","3","2016-10-20 14:00:00,2016-10-20 14:20:00","1008.8000","1013.8000","93.0000","2.8000","21.7000","92.0000","0.1000","99.38"
"B","1","3","2016-10-20 14:20:00,2016-10-20 14:40:00","1008.8000","1013.8000","93.0000","2.8000","21.7000","92.0000","0.1000","109.78"
"B","1","3","2016-10-20 14:40:00,2016-10-20 15:00:00","1008.8000","1013.8000","93.0000","2.8000","21.7000","92.0000","0.1000","100.31"
"B","1","3","2016-10-20 15:00:00,2016-10-20 15:20:00","1008.5000","1013.5000","67.0000","1.6000","21.5000","96.0000","1.0000","110.72"
"B","1","3","2016-10-20 15:20:00,2016-10-20 15:40:00","1008.5000","1013.5000","67.0000","1.6000","21.5000","96.0000","1.0000","102.36"
"B","1","3","2016-10-20 15:40:00,2016-10-20 16:00:00","1008.5000","1013.5000","67.0000","1.6000","21.5000","96.0000","1.0000","112.23"
"B","1","3","2016-10-20 16:20:00,2016-10-20 16:40:00","1008.5000","1013.5000","67.0000","1.6000","21.5000","96.0000","1.0000","134.31"
"B","1","3","2016-10-20 16:40:00,2016-10-20 17:00:00","1008.5000","1013.5000","67.0000","1.6000","21.5000","96.0000","1.0000","143.89"
"B","1","3","2016-10-20 17:00:00,2016-10-20 17:20:00","1008.5000","1013.5000","67.0000","1.6000","21.5000","96.0000","1.0000","87.61"
"B","1","3","2016-10-20 17:20:00,2016-10-20 17:40:00","1008.5000","1013.5000","67.0000","1.6000","21.5000","96.0000","1.0000","173.74"
"B","1","3","2016-10-20 17:40:00,2016-10-20 18:00:00","1008.5000","1013.5000","67.0000","1.6000","21.5000","96.0000","1.0000","140.4"
"B","1","3","2016-10-20 18:00:00,2016-10-20 18:20:00","1007.3000","1012.3000","94.0000","1.6000","21.7000","93.0000","0.0000","21.7"
"B","1","3","2016-10-20 18:20:00,2016-10-20 18:40:00","1007.3000","1012.3000","94.0000","1.6000","21.7000","93.0000","0.0000","143.75"
"B","1","3","2016-10-20 18:40:00,2016-10-20 19:00:00","1007.3000","1012.3000","94.0000","1.6000","21.7000","93.0000","0.0000","137.51"
"B","1","3","2016-10-20 21:00:00,2016-10-20 21:20:00","1006.6000","1011.6000","89.0000","1.8000","21.4000","97.0000","0.8000","105.39"
"B","1","3","2016-10-20 22:20:00,2016-10-20 22:40:00","1006.6000","1011.6000","89.0000","1.8000","21.4000","97.0000","0.8000","132.43"
"B","1","3","2016-10-20 22:40:00,2016-10-20 23:00:00","1006.6000","1011.6000","89.0000","1.8000","21.4000","97.0000","0.8000","97.49"
"B","1","3","2016-10-20 23:00:00,2016-10-20 23:20:00","1006.6000","1011.6000","89.0000","1.8000","21.4000","97.0000","0.8000","173.41"
"B","1","3","2016-10-20 23:20:00,2016-10-20 23:40:00","1006.6000","1011.6000","89.0000","1.8000","21.4000","97.0000","0.8000","76.86"
"B","1","3","2016-10-20 23:40:00,2016-10-21 00:00:00","1006.6000","1011.6000","89.0000","1.8000","21.4000","97.0000","0.8000","81.2"
"B","1","4","2016-10-21 03:00:00,2016-10-21 03:20:00","1006.5000","1011.5000","354.0000","2.0000","21.9000","97.0000","0.2000","150.24"
"B","1","4","2016-10-21 05:00:00,2016-10-21 05:20:00","1006.5000","1011.5000","354.0000","2.0000","21.9000","97.0000","0.2000","84.94"
"B","1","4","2016-10-21 05:20:00,2016-10-21 05:40:00","1006.5000","1011.5000","354.0000","2.0000","21.9000","97.0000","0.2000","120.99"
"B","1","4","2016-10-21 06:20:00,2016-10-21 06:40:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","122.73"
"B","1","4","2016-10-21 06:40:00,2016-10-21 07:00:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","143.17"
"B","1","4","2016-10-21 07:00:00,2016-10-21 07:20:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","117.39"
"B","1","4","2016-10-21 07:20:00,2016-10-21 07:40:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","83.1"
"B","1","4","2016-10-21 07:40:00,2016-10-21 08:00:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","105.08"
"B","1","4","2016-10-21 08:00:00,2016-10-21 08:20:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","126.64"
"B","1","4","2016-10-21 08:20:00,2016-10-21 08:40:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","163.0"
"B","1","4","2016-10-21 08:40:00,2016-10-21 09:00:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","118.02"
"B","1","4","2016-10-21 09:00:00,2016-10-21 09:20:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","123.06"
"B","1","4","2016-10-21 09:20:00,2016-10-21 09:40:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","115.15"
"B","1","4","2016-10-21 09:40:00,2016-10-21 10:00:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","97.77"
"B","1","4","2016-10-21 10:00:00,2016-10-21 10:20:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","104.63"
"B","1","4","2016-10-21 10:20:00,2016-10-21 10:40:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","176.57"
"B","1","4","2016-10-21 10:40:00,2016-10-21 11:00:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","143.64"
"B","1","4","2016-10-21 11:00:00,2016-10-21 11:20:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","98.5"
"B","1","4","2016-10-21 11:20:00,2016-10-21 11:40:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","119.66"
"B","1","4","2016-10-21 11:40:00,2016-10-21 12:00:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","84.51"
"B","1","4","2016-10-21 12:00:00,2016-10-21 12:20:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","124.01"
"B","1","4","2016-10-21 12:20:00,2016-10-21 12:40:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","150.99"
"B","1","4","2016-10-21 12:40:00,2016-10-21 13:00:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","110.04"
"B","1","4","2016-10-21 13:00:00,2016-10-21 13:20:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","107.2"
"B","1","4","2016-10-21 13:20:00,2016-10-21 13:40:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","128.46"
"B","1","4","2016-10-21 13:40:00,2016-10-21 14:00:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","120.95"
"B","1","4","2016-10-21 14:00:00,2016-10-21 14:20:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","124.77"
"B","1","4","2016-10-21 14:20:00,2016-10-21 14:40:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","182.38"
"B","1","4","2016-10-21 14:40:00,2016-10-21 15:00:00","1005.7000","1010.7000","330.0000","2.0000","21.4000","98.0000","0.1000","144.23"
"B","1","4","2016-10-21 15:00:00,2016-10-21 15:20:00","1005.8000","1010.8000","357.0000","2.1000","21.1000","98.0000","0.0000","145.01"
"B","1","4","2016-10-21 15:20:00,2016-10-21 15:40:00","1005.8000","1010.8000","357.0000","2.1000","21.1000","98.0000","0.0000","162.0"
"B","1","4","2016-10-21 15:40:00,2016-10-21 16:00:00","1005.8000","1010.8000","357.0000","2.1000","21.1000","98.0000","0.0000","121.73"
"B","1","4","2016-10-21 16:00:00,2016-10-21 16:20:00","1005.8000","1010.8000","357.0000","2.1000","21.1000","98.0000","0.0000","124.74"
"B","1","4","2016-10-21 16:20:00,2016-10-21 16:40:00","1005.8000","1010.8000","357.0000","2.1000","21.1000","98.0000","0.0000","149.4"
"B","1","4","2016-10-21 16:40:00,2016-10-21 17:00:00","1005.8000","1010.8000","357.0000","2.1000","21.1000","98.0000","0.0000","156.08"
"B","1","4","2016-10-21 17:00:00,2016-10-21 17:20:00","1005.8000","1010.8000","357.0000","2.1000","21.1000","98.0000","0.0000","174.46"
"B","1","4","2016-10-21 17:20:00,2016-10-21 17:40:00","1005.8000","1010.8000","357.0000","2.1000","21.1000","98.0000","0.0000","221.76"
"B","1","4","2016-10-21 18:00:00,2016-10-21 18:20:00","1005.3000","1010.3000","342.0000","2.5000","21.0000","98.0000","1.3000","392.65"
"B","1","4","2016-10-21 18:40:00,2016-10-21 19:00:00","1005.3000","1010.3000","342.0000","2.5000","21.0000","98.0000","1.3000","188.54"
"B","1","4","2016-10-21 19:00:00,2016-10-21 19:20:00","1005.3000","1010.3000","342.0000","2.5000","21.0000","98.0000","1.3000","152.45"
"B","1","4","2016-10-21 19:20:00,2016-10-21 19:40:00","1005.3000","1010.3000","342.0000","2.5000","21.0000","98.0000","1.3000","124.72"
"B","1","4","2016-10-21 19:40:00,2016-10-21 20:00:00","1005.3000","1010.3000","342.0000","2.5000","21.0000","98.0000","1.3000","174.36"
"B","1","4","2016-10-21 20:00:00,2016-10-21 20:20:00","1005.3000","1010.3000","342.0000","2.5000","21.0000","98.0000","1.3000","118.47"
"B","1","4","2016-10-21 20:40:00,2016-10-21 21:00:00","1005.3000","1010.3000","342.0000","2.5000","21.0000","98.0000","1.3000","119.99"
"B","1","4","2016-10-21 21:00:00,2016-10-21 21:20:00","1004.5000","1009.5000","335.0000","2.2000","21.0000","98.0000","3.3000","115.24"
"B","1","4","2016-10-21 21:20:00,2016-10-21 21:40:00","1004.5000","1009.5000","335.0000","2.2000","21.0000","98.0000","3.3000","135.94"
"B","1","4","2016-10-21 21:40:00,2016-10-21 22:00:00","1004.5000","1009.5000","335.0000","2.2000","21.0000","98.0000","3.3000","120.44"
"B","1","4","2016-10-21 22:00:00,2016-10-21 22:20:00","1004.5000","1009.5000","335.0000","2.2000","21.0000","98.0000","3.3000","116.74"
"B","1","4","2016-10-21 23:00:00,2016-10-21 23:20:00","1004.5000","1009.5000","335.0000","2.2000","21.0000","98.0000","3.3000","108.35"
"B","1","5","2016-10-22 00:20:00,2016-10-22 00:40:00","1005.5000","1010.5000","47.0000","2.1000","21.3000","98.0000","0.2000","144.33"
"B","1","5","2016-10-22 03:20:00,2016-10-22 03:40:00","1004.1000","1009.1000","90.0000","1.8000","22.4000","96.0000","0.2000","99.43"
"B","1","5","2016-10-22 03:40:00,2016-10-22 04:00:00","1004.1000","1009.1000","90.0000","1.8000","22.4000","96.0000","0.2000","170.45"
"B","1","5","2016-10-22 04:00:00,2016-10-22 04:20:00","1004.1000","1009.1000","90.0000","1.8000","22.4000","96.0000","0.2000","100.74"
"B","1","5","2016-10-22 04:20:00,2016-10-22 04:40:00","1004.1000","1009.1000","90.0000","1.8000","22.4000","96.0000","0.2000","104.14"
"B","1","5","2016-10-22 06:00:00,2016-10-22 06:20:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","114.76"
"B","1","5","2016-10-22 06:20:00,2016-10-22 06:40:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","115.05"
"B","1","5","2016-10-22 06:40:00,2016-10-22 07:00:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","138.55"
"B","1","5","2016-10-22 07:00:00,2016-10-22 07:20:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","125.38"
"B","1","5","2016-10-22 07:20:00,2016-10-22 07:40:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","146.05"
"B","1","5","2016-10-22 07:40:00,2016-10-22 08:00:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","119.76"
"B","1","5","2016-10-22 08:00:00,2016-10-22 08:20:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","105.17"
"B","1","5","2016-10-22 08:20:00,2016-10-22 08:40:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","116.39"
"B","1","5","2016-10-22 08:40:00,2016-10-22 09:00:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","107.39"
"B","1","5","2016-10-22 09:00:00,2016-10-22 09:20:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","130.69"
"B","1","5","2016-10-22 09:20:00,2016-10-22 09:40:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","144.58"
"B","1","5","2016-10-22 09:40:00,2016-10-22 10:00:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","126.19"
"B","1","5","2016-10-22 10:00:00,2016-10-22 10:20:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","121.21"
"B","1","5","2016-10-22 10:20:00,2016-10-22 10:40:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","112.18"
"B","1","5","2016-10-22 11:00:00,2016-10-22 11:20:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","131.16"
"B","1","5","2016-10-22 11:20:00,2016-10-22 11:40:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","146.0"
"B","1","5","2016-10-22 12:20:00,2016-10-22 12:40:00","1001.2000","1006.2000","356.0000","5.0000","21.7000","97.0000","2.4000","151.39"
"B","1","5","2016-10-22 12:40:00,2016-10-22 13:00:00","1001.2000","1006.2000","356.0000","5.0000","21.7000","97.0000","2.4000","126.47"
"B","1","5","2016-10-22 13:00:00,2016-10-22 13:20:00","1001.2000","1006.2000","356.0000","5.0000","21.7000","97.0000","2.4000","118.32"
"B","1","5","2016-10-22 13:20:00,2016-10-22 13:40:00","1001.2000","1006.2000","356.0000","5.0000","21.7000","97.0000","2.4000","164.07"
"B","1","5","2016-10-22 14:00:00,2016-10-22 14:20:00","1001.2000","1006.2000","356.0000","5.0000","21.7000","97.0000","2.4000","184.72"
"B","1","5","2016-10-22 14:20:00,2016-10-22 14:40:00","1001.2000","1006.2000","356.0000","5.0000","21.7000","97.0000","2.4000","186.76"
"B","1","5","2016-10-22 15:00:00,2016-10-22 15:20:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","137.71"
"B","1","5","2016-10-22 15:20:00,2016-10-22 15:40:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","143.04"
"B","1","5","2016-10-22 15:40:00,2016-10-22 16:00:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","156.38"
"B","1","5","2016-10-22 16:00:00,2016-10-22 16:20:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","123.61"
"B","1","5","2016-10-22 16:20:00,2016-10-22 16:40:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","116.61"
"B","1","5","2016-10-22 16:40:00,2016-10-22 17:00:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","149.07"
"B","1","5","2016-10-22 17:00:00,2016-10-22 17:20:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","160.13"
"B","1","5","2016-10-22 17:20:00,2016-10-22 17:40:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","155.09"
"B","1","5","2016-10-22 17:40:00,2016-10-22 18:00:00","1004.0000","1009.0000","352.0000","4.8000","20.7000","96.0000","1.6000","111.85"
"B","1","5","2016-10-22 18:00:00,2016-10-22 18:20:00","1005.3000","1010.3000","0.0000","6.0000","20.8000","95.0000","0.0000","115.5"
"B","1","5","2016-10-22 18:20:00,2016-10-22 18:40:00","1005.3000","1010.3000","0.0000","6.0000","20.8000","95.0000","0.0000","175.15"
"B","1","5","2016-10-22 19:20:00,2016-10-22 19:40:00","1005.3000","1010.3000","0.0000","6.0000","20.8000","95.0000","0.0000","400.99"
"B","1","5","2016-10-22 19:40:00,2016-10-22 20:00:00","1005.3000","1010.3000","0.0000","6.0000","20.8000","95.0000","0.0000","103.47"
"B","1","5","2016-10-22 20:00:00,2016-10-22 20:20:00","1005.3000","1010.3000","0.0000","6.0000","20.8000","95.0000","0.0000","118.83"
"B","1","5","2016-10-22 20:20:00,2016-10-22 20:40:00","1005.3000","1010.3000","0.0000","6.0000","20.8000","95.0000","0.0000","110.2"
"B","1","5","2016-10-22 21:00:00,2016-10-22 21:20:00","1007.0000","1012.0000","0.0000","3.7000","19.9000","96.0000","0.3000","105.41"
"B","1","5","2016-10-22 21:20:00,2016-10-22 21:40:00","1007.0000","1012.0000","0.0000","3.7000","19.9000","96.0000","0.3000","136.08"
"B","1","5","2016-10-22 21:40:00,2016-10-22 22:00:00","1007.0000","1012.0000","0.0000","3.7000","19.9000","96.0000","0.3000","98.3"
"B","1","5","2016-10-22 23:00:00,2016-10-22 23:20:00","1007.0000","1012.0000","0.0000","3.7000","19.9000","96.0000","0.3000","126.81"
"B","1","5","2016-10-22 23:20:00,2016-10-22 23:40:00","1007.0000","1012.0000","0.0000","3.7000","19.9000","96.0000","0.3000","104.1"
"B","1","6","2016-10-23 00:00:00,2016-10-23 00:20:00","1009.7000","1014.7000","353.0000","3.9000","19.6000","93.0000","0.0000","80.32"
"B","1","6","2016-10-23 01:20:00,2016-10-23 01:40:00","1009.7000","1014.7000","353.0000","3.9000","19.6000","93.0000","0.0000","91.47"
"B","1","6","2016-10-23 04:40:00,2016-10-23 05:00:00","1010.0000","1015.0000","17.0000","4.5000","21.0000","83.0000","0.0000","80.63"
"B","1","6","2016-10-23 05:20:00,2016-10-23 05:40:00","1010.0000","1015.0000","17.0000","4.5000","21.0000","83.0000","0.0000","114.86"
"B","1","6","2016-10-23 05:40:00,2016-10-23 06:00:00","1010.0000","1015.0000","17.0000","4.5000","21.0000","83.0000","0.0000","202.79"
"B","1","6","2016-10-23 06:00:00,2016-10-23 06:20:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","84.29"
"B","1","6","2016-10-23 06:20:00,2016-10-23 06:40:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","152.89"
"B","1","6","2016-10-23 06:40:00,2016-10-23 07:00:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","167.5"
"B","1","6","2016-10-23 07:00:00,2016-10-23 07:20:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","106.93"
"B","1","6","2016-10-23 07:40:00,2016-10-23 08:00:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","117.67"
"B","1","6","2016-10-23 08:00:00,2016-10-23 08:20:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","139.86"
"B","1","6","2016-10-23 08:20:00,2016-10-23 08:40:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","111.58"
"B","1","6","2016-10-23 09:00:00,2016-10-23 09:20:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","189.01"
"B","1","6","2016-10-23 09:40:00,2016-10-23 10:00:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","107.28"
"B","1","6","2016-10-23 10:00:00,2016-10-23 10:20:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","107.77"
"B","1","6","2016-10-23 10:20:00,2016-10-23 10:40:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","119.62"
"B","1","6","2016-10-23 10:40:00,2016-10-23 11:00:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","120.73"
"B","1","6","2016-10-23 11:00:00,2016-10-23 11:20:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","104.61"
"B","1","6","2016-10-23 11:20:00,2016-10-23 11:40:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","130.42"
"B","1","6","2016-10-23 12:00:00,2016-10-23 12:20:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","104.45"
"B","1","6","2016-10-23 12:20:00,2016-10-23 12:40:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","124.06"
"B","1","6","2016-10-23 12:40:00,2016-10-23 13:00:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","102.13"
"B","1","6","2016-10-23 13:00:00,2016-10-23 13:20:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","106.14"
"B","1","6","2016-10-23 13:20:00,2016-10-23 13:40:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","114.74"
"B","1","6","2016-10-23 13:40:00,2016-10-23 14:00:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","134.89"
"B","1","6","2016-10-23 14:00:00,2016-10-23 14:20:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","154.11"
"B","1","6","2016-10-23 14:20:00,2016-10-23 14:40:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","133.96"
"B","1","6","2016-10-23 14:40:00,2016-10-23 15:00:00","1011.2000","1016.2000","330.0000","1.8000","19.7000","92.0000","0.0000","124.97"
"B","1","6","2016-10-23 15:00:00,2016-10-23 15:20:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","148.95"
"B","1","6","2016-10-23 15:20:00,2016-10-23 15:40:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","116.16"
"B","1","6","2016-10-23 15:40:00,2016-10-23 16:00:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","118.4"
"B","1","6","2016-10-23 16:00:00,2016-10-23 16:20:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","112.85"
"B","1","6","2016-10-23 16:20:00,2016-10-23 16:40:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","143.97"
"B","1","6","2016-10-23 16:40:00,2016-10-23 17:00:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","227.35"
"B","1","6","2016-10-23 17:00:00,2016-10-23 17:20:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","84.84"
"B","1","6","2016-10-23 17:20:00,2016-10-23 17:40:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","94.28"
"B","1","6","2016-10-23 17:40:00,2016-10-23 18:00:00","1011.4000","1016.4000","326.0000","1.1000","19.7000","92.0000","0.0000","136.49"
"B","1","6","2016-10-23 18:00:00,2016-10-23 18:20:00","1011.0000","1016.0000","43.0000","0.8000","19.3000","92.0000","0.0000","125.39"
"B","1","6","2016-10-23 18:20:00,2016-10-23 18:40:00","1011.0000","1016.0000","43.0000","0.8000","19.3000","92.0000","0.0000","104.97"
"B","1","6","2016-10-23 18:40:00,2016-10-23 19:00:00","1011.0000","1016.0000","43.0000","0.8000","19.3000","92.0000","0.0000","124.76"
"B","1","6","2016-10-23 19:00:00,2016-10-23 19:20:00","1011.0000","1016.0000","43.0000","0.8000","19.3000","92.0000","0.0000","126.15"
"B","1","6","2016-10-23 19:40:00,2016-10-23 20:00:00","1011.0000","1016.0000","43.0000","0.8000","19.3000","92.0000","0.0000","140.59"
