163.16 0:2 1:3 2:5 3:540 4:560 5:8.0000 6:3.4000 7:13.6000 8:76.0000 9:0.0000
178.43 0:2 1:3 2:5 3:560 4:580 5:8.0000 6:3.4000 7:13.6000 8:76.0000 9:0.0000
433.88 0:2 1:3 2:5 3:580 4:600 5:8.0000 6:3.4000 7:13.6000 8:76.0000 9:0.0000
738.15 0:2 1:3 2:6 3:480 4:500 5:77.0000 6:1.4000 7:17.5000 8:66.0000 9:0.0000
422.04 0:2 1:3 2:6 3:500 4:520 5:77.0000 6:1.4000 7:17.5000 8:66.0000 9:0.0000
746.61 0:2 1:3 2:6 3:520 4:540 5:77.0000 6:1.4000 7:17.5000 8:66.0000 9:0.0000
218.58 0:2 1:3 2:6 3:540 4:560 5:96.0000 6:2.1000 7:17.0000 8:66.0000 9:0.0000
351.59 0:2 1:3 2:6 3:560 4:580 5:96.0000 6:2.1000 7:17.0000 8:66.0000 9:0.0000
208.77 0:2 1:3 2:6 3:580 4:600 5:96.0000 6:2.1000 7:17.0000 8:66.0000 9:0.0000
133.1 0:2 1:3 2:0 3:480 4:500 5:5.0000 6:2.8000 7:15.7000 8:88.0000 9:0.2000
510.39 0:2 1:3 2:0 3:500 4:520 5:5.0000 6:2.8000 7:15.7000 8:88.0000 9:0.2000
514.81 0:2 1:3 2:0 3:520 4:540 5:5.0000 6:2.8000 7:15.7000 8:88.0000 9:0.2000
456.04 0:2 1:3 2:0 3:540 4:560 5:349.0000 6:2.3000 7:14.8000 8:89.0000 9:0.1000
748.23 0:2 1:3 2:0 3:560 4:580 5:349.0000 6:2.3000 7:14.8000 8:89.0000 9:0.1000
351.58 0:2 1:3 2:0 3:580 4:600 5:349.0000 6:2.3000 7:14.8000 8:89.0000 9:0.1000
20.49 0:0 1:2 2:1 3:1020 4:1040 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
156.09 0:0 1:2 2:1 3:1040 4:1060 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
761.02 0:0 1:2 2:1 3:1060 4:1080 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
142.47 0:0 1:2 2:1 3:1080 4:1100 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
325.15 0:0 1:2 2:1 3:1100 4:1120 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
530.13 0:0 1:2 2:1 3:1120 4:1140 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
332.83 0:0 1:2 2:2 3:1020 4:1040 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
379.1 0:0 1:2 2:2 3:1040 4:1060 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
116.41 0:0 1:2 2:2 3:1060 4:1080 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
641.31 0:0 1:2 2:2 3:1080 4:1100 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
186.91 0:0 1:2 2:2 3:1100 4:1120 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
349.78 0:0 1:2 2:2 3:1120 4:1140 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
516.04 0:0 1:2 2:3 3:1020 4:1040 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
496.51 0:0 1:2 2:3 3:1040 4:1060 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
46.76 0:0 1:2 2:3 3:1060 4:1080 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
550.79 0:0 1:2 2:3 3:1080 4:1100 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
676.84 0:0 1:2 2:3 3:1100 4:1120 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
617.07 0:0 1:2 2:3 3:1120 4:1140 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
774.31 0:0 1:2 2:4 3:1020 4:1040 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
693.38 0:0 1:2 2:4 3:1040 4:1060 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
220.94 0:0 1:2 2:4 3:1060 4:1080 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
554.84 0:0 1:2 2:4 3:1080 4:1100 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
174.14 0:0 1:2 2:4 3:1100 4:1120 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
90.09 0:0 1:2 2:4 3:1120 4:1140 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
224.82 0:0 1:2 2:5 3:1020 4:1040 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
218.01 0:0 1:2 2:5 3:1040 4:1060 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
512.16 0:0 1:2 2:5 3:1060 4:1080 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
456.27 0:0 1:2 2:5 3:1080 4:1100 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
436.85 0:0 1:2 2:5 3:1100 4:1120 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
123.11 0:0 1:2 2:5 3:1120 4:1140 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
448.54 0:0 1:2 2:6 3:1020 4:1040 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
349.11 0:0 1:2 2:6 3:1040 4:1060 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
430.09 0:0 1:2 2:6 3:1060 4:1080 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
184.86 0:0 1:2 2:6 3:1080 4:1100 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
99.69 0:0 1:2 2:6 3:1100 4:1120 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
230.8 0:0 1:2 2:6 3:1120 4:1140 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
220.4 0:0 1:2 2:0 3:1020 4:1040 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
60.17 0:0 1:2 2:0 3:1040 4:1060 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
208.76 0:0 1:2 2:0 3:1060 4:1080 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
227.31 0:0 1:2 2:0 3:1080 4:1100 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
277.06 0:0 1:2 2:0 3:1100 4:1120 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
517.01 0:0 1:2 2:0 3:1120 4:1140 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
56.41 0:0 1:3 2:1 3:1020 4:1040 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
178.66 0:0 1:3 2:1 3:1040 4:1060 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
166.32 0:0 1:3 2:1 3:1060 4:1080 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
346.05 0:0 1:3 2:1 3:1080 4:1100 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
702.28 0:0 1:3 2:1 3:1100 4:1120 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
706.15 0:0 1:3 2:1 3:1120 4:1140 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
505.03 0:0 1:3 2:2 3:1020 4:1040 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
309.08 0:0 1:3 2:2 3:1040 4:1060 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
567.6 0:0 1:3 2:2 3:1060 4:1080 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
386.02 0:0 1:3 2:2 3:1080 4:1100 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
236.77 0:0 1:3 2:2 3:1100 4:1120 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
687.08 0:0 1:3 2:2 3:1120 4:1140 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
461.53 0:0 1:3 2:3 3:1020 4:1040 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
478.04 0:0 1:3 2:3 3:1040 4:1060 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
767.95 0:0 1:3 2:3 3:1060 4:1080 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
336.16 0:0 1:3 2:3 3:1080 4:1100 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
658.98 0:0 1:3 2:3 3:1100 4:1120 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
510.57 0:0 1:3 2:3 3:1120 4:1140 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
681.26 0:0 1:3 2:4 3:1020 4:1040 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
513.32 0:0 1:3 2:4 3:1040 4:1060 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
488.85 0:0 1:3 2:4 3:1060 4:1080 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
576.34 0:0 1:3 2:4 3:1080 4:1100 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
621.4 0:0 1:3 2:4 3:1100 4:1120 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
162.99 0:0 1:3 2:4 3:1120 4:1140 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
773.08 0:0 1:3 2:5 3:1020 4:1040 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
138.23 0:0 1:3 2:5 3:1040 4:1060 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
259.03 0:0 1:3 2:5 3:1060 4:1080 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
272.13 0:0 1:3 2:5 3:1080 4:1100 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
555.05 0:0 1:3 2:5 3:1100 4:1120 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
631.96 0:0 1:3 2:5 3:1120 4:1140 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
604.9 0:0 1:3 2:6 3:1020 4:1040 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
722.28 0:0 1:3 2:6 3:1040 4:1060 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
267.91 0:0 1:3 2:6 3:1060 4:1080 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
451.12 0:0 1:3 2:6 3:1080 4:1100 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
390.61 0:0 1:3 2:6 3:1100 4:1120 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
83.52 0:0 1:3 2:6 3:1120 4:1140 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
538.44 0:0 1:3 2:0 3:1020 4:1040 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
504.09 0:0 1:3 2:0 3:1040 4:1060 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
501.68 0:0 1:3 2:0 3:1060 4:1080 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
31.39 0:0 1:3 2:0 3:1080 4:1100 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
126.24 0:0 1:3 2:0 3:1100 4:1120 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
400.39 0:0 1:3 2:0 3:1120 4:1140 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
714.16 0:1 1:1 2:1 3:1020 4:1040 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
55.88 0:1 1:1 2:1 3:1040 4:1060 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
362.13 0:1 1:1 2:1 3:1060 4:1080 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
780.64 0:1 1:1 2:1 3:1080 4:1100 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
471.46 0:1 1:1 2:1 3:1100 4:1120 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
420.07 0:1 1:1 2:1 3:1120 4:1140 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
656.27 0:1 1:1 2:2 3:1020 4:1040 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
242.04 0:1 1:1 2:2 3:1040 4:1060 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
41.13 0:1 1:1 2:2 3:1060 4:1080 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
77.63 0:1 1:1 2:2 3:1080 4:1100 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
168.56 0:1 1:1 2:2 3:1100 4:1120 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
656.18 0:1 1:1 2:2 3:1120 4:1140 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
175.34 0:1 1:1 2:3 3:1020 4:1040 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
318.35 0:1 1:1 2:3 3:1040 4:1060 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
301.3 0:1 1:1 2:3 3:1060 4:1080 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
794.17 0:1 1:1 2:3 3:1080 4:1100 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
479.45 0:1 1:1 2:3 3:1100 4:1120 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
795.9 0:1 1:1 2:3 3:1120 4:1140 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
492.23 0:1 1:1 2:4 3:1020 4:1040 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
612.93 0:1 1:1 2:4 3:1040 4:1060 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
172.9 0:1 1:1 2:4 3:1060 4:1080 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
389.36 0:1 1:1 2:4 3:1080 4:1100 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
463.61 0:1 1:1 2:4 3:1100 4:1120 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
326.32 0:1 1:1 2:4 3:1120 4:1140 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
436.16 0:1 1:1 2:5 3:1020 4:1040 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
48.49 0:1 1:1 2:5 3:1040 4:1060 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
22.91 0:1 1:1 2:5 3:1060 4:1080 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
135.93 0:1 1:1 2:5 3:1080 4:1100 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
21.35 0:1 1:1 2:5 3:1100 4:1120 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
195.61 0:1 1:1 2:5 3:1120 4:1140 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
328.74 0:1 1:1 2:6 3:1020 4:1040 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
700.35 0:1 1:1 2:6 3:1040 4:1060 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
168.58 0:1 1:1 2:6 3:1060 4:1080 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
345.81 0:1 1:1 2:6 3:1080 4:1100 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
161.84 0:1 1:1 2:6 3:1100 4:1120 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
308.37 0:1 1:1 2:6 3:1120 4:1140 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
477.07 0:1 1:1 2:0 3:1020 4:1040 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
520.11 0:1 1:1 2:0 3:1040 4:1060 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
705.6 0:1 1:1 2:0 3:1060 4:1080 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
714.47 0:1 1:1 2:0 3:1080 4:1100 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
572.81 0:1 1:1 2:0 3:1100 4:1120 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
633.55 0:1 1:1 2:0 3:1120 4:1140 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
451.15 0:1 1:3 2:1 3:1020 4:1040 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
57.81 0:1 1:3 2:1 3:1040 4:1060 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
718.31 0:1 1:3 2:1 3:1060 4:1080 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
767.73 0:1 1:3 2:1 3:1080 4:1100 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
782.26 0:1 1:3 2:1 3:1100 4:1120 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
298.89 0:1 1:3 2:1 3:1120 4:1140 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
385.67 0:1 1:3 2:2 3:1020 4:1040 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
99.01 0:1 1:3 2:2 3:1040 4:1060 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
680.96 0:1 1:3 2:2 3:1060 4:1080 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
371.43 0:1 1:3 2:2 3:1080 4:1100 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
198 0:1 1:3 2:2 3:1100 4:1120 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
723.11 0:1 1:3 2:2 3:1120 4:1140 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
596.56 0:1 1:3 2:3 3:1020 4:1040 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
779 0:1 1:3 2:3 3:1040 4:1060 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
198.16 0:1 1:3 2:3 3:1060 4:1080 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
701.74 0:1 1:3 2:3 3:1080 4:1100 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
200.32 0:1 1:3 2:3 3:1100 4:1120 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
687.43 0:1 1:3 2:3 3:1120 4:1140 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
780.76 0:1 1:3 2:4 3:1020 4:1040 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
255.91 0:1 1:3 2:4 3:1040 4:1060 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
527.4 0:1 1:3 2:4 3:1060 4:1080 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
255.11 0:1 1:3 2:4 3:1080 4:1100 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
492.8 0:1 1:3 2:4 3:1100 4:1120 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
573.41 0:1 1:3 2:4 3:1120 4:1140 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
683.82 0:1 1:3 2:5 3:1020 4:1040 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
579.51 0:1 1:3 2:5 3:1040 4:1060 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
370.32 0:1 1:3 2:5 3:1060 4:1080 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
583.17 0:1 1:3 2:5 3:1080 4:1100 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
483.32 0:1 1:3 2:5 3:1100 4:1120 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
312.53 0:1 1:3 2:5 3:1120 4:1140 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
226.11 0:1 1:3 2:6 3:1020 4:1040 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
40.85 0:1 1:3 2:6 3:1040 4:1060 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
24.97 0:1 1:3 2:6 3:1060 4:1080 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
286.77 0:1 1:3 2:6 3:1080 4:1100 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
252.69 0:1 1:3 2:6 3:1100 4:1120 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
610.84 0:1 1:3 2:6 3:1120 4:1140 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
542.78 0:1 1:3 2:0 3:1020 4:1040 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
516.83 0:1 1:3 2:0 3:1040 4:1060 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
707.16 0:1 1:3 2:0 3:1060 4:1080 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
68.16 0:1 1:3 2:0 3:1080 4:1100 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
674.98 0:1 1:3 2:0 3:1100 4:1120 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
357.32 0:1 1:3 2:0 3:1120 4:1140 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
82.85 0:2 1:1 2:1 3:1020 4:1040 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
53.57 0:2 1:1 2:1 3:1040 4:1060 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
291.74 0:2 1:1 2:1 3:1060 4:1080 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
692.04 0:2 1:1 2:1 3:1080 4:1100 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
391.05 0:2 1:1 2:1 3:1100 4:1120 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
789.64 0:2 1:1 2:1 3:1120 4:1140 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
616.21 0:2 1:1 2:2 3:1020 4:1040 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
627.52 0:2 1:1 2:2 3:1040 4:1060 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
752.32 0:2 1:1 2:2 3:1060 4:1080 5:342.0000 6:2.2000 7:18.7000 8:96.0000 9:0.5000
703.93 0:2 1:1 2:2 3:1080 4:1100 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
116.12 0:2 1:1 2:2 3:1100 4:1120 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
205.9 0:2 1:1 2:2 3:1120 4:1140 5:36.0000 6:2.2000 7:18.8000 8:97.0000 9:0.4000
505.02 0:2 1:1 2:3 3:1020 4:1040 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
776.69 0:2 1:1 2:3 3:1040 4:1060 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
208.18 0:2 1:1 2:3 3:1060 4:1080 5:238.0000 6:1.9000 7:19.8000 8:95.0000 9:0.0000
126.38 0:2 1:1 2:3 3:1080 4:1100 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
47.75 0:2 1:1 2:3 3:1100 4:1120 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
625.13 0:2 1:1 2:3 3:1120 4:1140 5:357.0000 6:2.5000 7:19.5000 8:97.0000 9:0.0000
278.73 0:2 1:1 2:4 3:1020 4:1040 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
55.62 0:2 1:1 2:4 3:1040 4:1060 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
62.47 0:2 1:1 2:4 3:1060 4:1080 5:345.0000 6:4.7000 7:13.9000 8:95.0000 9:0.3000
236.19 0:2 1:1 2:4 3:1080 4:1100 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
762.52 0:2 1:1 2:4 3:1100 4:1120 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
230.61 0:2 1:1 2:4 3:1120 4:1140 5:355.0000 6:3.4000 7:13.9000 8:95.0000 9:0.2000
388.39 0:2 1:1 2:5 3:1020 4:1040 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
287.29 0:2 1:1 2:5 3:1040 4:1060 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
228.77 0:2 1:1 2:5 3:1060 4:1080 5:339.0000 6:1.6000 7:12.9000 8:84.0000 9:0.0000
166.85 0:2 1:1 2:5 3:1080 4:1100 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
245.35 0:2 1:1 2:5 3:1100 4:1120 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
604.09 0:2 1:1 2:5 3:1120 4:1140 5:355.0000 6:2.3000 7:12.8000 8:84.0000 9:0.0000
239.72 0:2 1:1 2:6 3:1020 4:1040 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
419.64 0:2 1:1 2:6 3:1040 4:1060 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
34.53 0:2 1:1 2:6 3:1060 4:1080 5:313.0000 6:1.3000 7:15.7000 8:78.0000 9:0.0000
413.23 0:2 1:1 2:6 3:1080 4:1100 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
58.85 0:2 1:1 2:6 3:1100 4:1120 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
282.06 0:2 1:1 2:6 3:1120 4:1140 5:320.0000 6:1.7000 7:15.2000 8:85.0000 9:0.0000
493.19 0:2 1:1 2:0 3:1020 4:1040 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
155.3 0:2 1:1 2:0 3:1040 4:1060 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
470.54 0:2 1:1 2:0 3:1060 4:1080 5:0.0000 6:4.5000 7:14.5000 8:83.0000 9:0.0000
560.95 0:2 1:1 2:0 3:1080 4:1100 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
460.21 0:2 1:1 2:0 3:1100 4:1120 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
610.65 0:2 1:1 2:0 3:1120 4:1140 5:360.0000 6:4.1000 7:14.1000 8:85.0000 9:0.0000
232.39 0:2 1:3 2:1 3:1020 4:1040 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
207.16 0:2 1:3 2:1 3:1040 4:1060 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
788.3 0:2 1:3 2:1 3:1060 4:1080 5:325.0000 6:1.9000 7:17.2000 8:92.0000 9:0.0000
313.43 0:2 1:3 2:1 3:1080 4:1100 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
344.35 0:2 1:3 2:1 3:1100 4:1120 5:337.0000 6:2.8000 7:16.8000 8:97.0000 9:4.5000
