142.19 0:1 1:1 2:0 3:1120 4:341.0000 5:1.5000 6:19.1000 7:92.0000 8:0.0000
130.7 0:1 1:1 2:0 3:1140 4:341.0000 5:1.5000 6:19.1000 7:92.0000 8:0.0000
99.04 0:1 1:1 2:0 3:1180 4:341.0000 5:1.5000 6:19.1000 7:92.0000 8:0.0000
172.53 0:1 1:1 2:0 3:1220 4:341.0000 5:1.5000 6:19.1000 7:92.0000 8:0.0000
89.99 0:1 1:1 2:0 3:1240 4:341.0000 5:1.5000 6:19.1000 7:92.0000 8:0.0000
119.02 0:1 1:1 2:0 3:1260 4:322.0000 5:2.5000 6:19.3000 7:90.0000 8:0.0000
136.78 0:1 1:1 2:0 3:1340 4:322.0000 5:2.5000 6:19.3000 7:90.0000 8:0.0000
97.54 0:1 1:1 2:0 3:1400 4:322.0000 5:2.5000 6:19.3000 7:90.0000 8:0.0000
94.57 0:0 1:3 2:1 3:80 4:219.0000 5:3.3000 6:27.5000 7:81.0000 8:0.0000
77.61 0:0 1:3 2:1 3:140 4:219.0000 5:3.3000 6:27.5000 7:81.0000 8:0.0000
93.09 0:0 1:3 2:1 3:180 4:212.0000 5:3.8000 6:31.7000 7:65.0000 8:0.0000
91.61 0:0 1:3 2:1 3:280 4:212.0000 5:3.8000 6:31.7000 7:65.0000 8:0.0000
168.36 0:0 1:3 2:1 3:320 4:212.0000 5:3.8000 6:31.7000 7:65.0000 8:0.0000
124.66 0:0 1:3 2:1 3:360 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
89.85 0:0 1:3 2:1 3:380 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
180.02 0:0 1:3 2:1 3:400 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
101.39 0:0 1:3 2:1 3:420 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
124.29 0:0 1:3 2:1 3:440 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
155.49 0:0 1:3 2:1 3:460 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
137.38 0:0 1:3 2:1 3:480 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
165.48 0:0 1:3 2:1 3:500 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
136.68 0:0 1:3 2:1 3:520 4:239.0000 5:1.9000 6:31.8000 7:64.0000 8:0.0000
192.68 0:0 1:3 2:1 3:540 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
159.78 0:0 1:3 2:1 3:560 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
129.28 0:0 1:3 2:1 3:580 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
99.04 0:0 1:3 2:1 3:600 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
129.3 0:0 1:3 2:1 3:620 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
121.1 0:0 1:3 2:1 3:640 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
104.79 0:0 1:3 2:1 3:660 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
82.08 0:0 1:3 2:1 3:680 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
86.68 0:0 1:3 2:1 3:700 4:218.0000 5:2.0000 6:31.5000 7:69.0000 8:0.0000
108.73 0:0 1:3 2:1 3:720 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
95.43 0:0 1:3 2:1 3:740 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
96.38 0:0 1:3 2:1 3:760 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
99.29 0:0 1:3 2:1 3:780 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
93.23 0:0 1:3 2:1 3:800 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
102.92 0:0 1:3 2:1 3:820 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
96.92 0:0 1:3 2:1 3:840 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
101.41 0:0 1:3 2:1 3:860 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
100.74 0:0 1:3 2:1 3:880 4:215.0000 5:0.7000 6:30.0000 7:77.0000 8:0.0000
106.76 0:0 1:3 2:1 3:900 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
102.51 0:0 1:3 2:1 3:920 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
112.32 0:0 1:3 2:1 3:940 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
126.61 0:0 1:3 2:1 3:960 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
95.45 0:0 1:3 2:1 3:980 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
116.14 0:0 1:3 2:1 3:1000 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
182.46 0:0 1:3 2:1 3:1020 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
114.1 0:0 1:3 2:1 3:1040 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
102.47 0:0 1:3 2:1 3:1060 4:202.0000 5:1.5000 6:29.0000 7:80.0000 8:0.0000
99.14 0:0 1:3 2:1 3:1080 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
109.12 0:0 1:3 2:1 3:1100 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
132.73 0:0 1:3 2:1 3:1120 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
108.42 0:0 1:3 2:1 3:1140 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
121.27 0:0 1:3 2:1 3:1160 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
128.92 0:0 1:3 2:1 3:1180 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
113.02 0:0 1:3 2:1 3:1200 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
105.55 0:0 1:3 2:1 3:1220 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
106.33 0:0 1:3 2:1 3:1240 4:198.0000 5:2.1000 6:27.7000 7:88.0000 8:0.0000
115.59 0:0 1:3 2:1 3:1260 4:208.0000 5:2.0000 6:26.5000 7:93.0000 8:0.0000
106.2 0:0 1:3 2:1 3:1280 4:208.0000 5:2.0000 6:26.5000 7:93.0000 8:0.0000
141.25 0:0 1:3 2:1 3:1320 4:208.0000 5:2.0000 6:26.5000 7:93.0000 8:0.0000
87.91 0:0 1:3 2:1 3:1340 4:208.0000 5:2.0000 6:26.5000 7:93.0000 8:0.0000
85.08 0:0 1:3 2:1 3:1420 4:208.0000 5:2.0000 6:26.5000 7:93.0000 8:0.0000
81.05 0:0 1:3 2:2 3:0 4:200.0000 5:2.9000 6:30.3000 7:72.0000 8:0.0000
62.65 0:0 1:3 2:2 3:20 4:200.0000 5:2.9000 6:30.3000 7:72.0000 8:0.0000
93.17 0:0 1:3 2:2 3:80 4:200.0000 5:2.9000 6:30.3000 7:72.0000 8:0.0000
107.07 0:0 1:3 2:2 3:100 4:200.0000 5:2.9000 6:30.3000 7:72.0000 8:0.0000
82.09 0:0 1:3 2:2 3:140 4:200.0000 5:2.9000 6:30.3000 7:72.0000 8:0.0000
99.87 0:0 1:3 2:2 3:200 4:207.0000 5:5.4000 6:34.8000 7:48.0000 8:0.0000
144.06 0:0 1:3 2:2 3:240 4:207.0000 5:5.4000 6:34.8000 7:48.0000 8:0.0000
77.24 0:0 1:3 2:2 3:260 4:207.0000 5:5.4000 6:34.8000 7:48.0000 8:0.0000
99.32 0:0 1:3 2:2 3:320 4:207.0000 5:5.4000 6:34.8000 7:48.0000 8:0.0000
151.55 0:0 1:3 2:2 3:340 4:207.0000 5:5.4000 6:34.8000 7:48.0000 8:0.0000
97.48 0:0 1:3 2:2 3:360 4:199.0000 5:4.7000 6:37.1000 7:41.0000 8:0.0000
81.85 0:0 1:3 2:2 3:400 4:199.0000 5:4.7000 6:37.1000 7:41.0000 8:0.0000
142.06 0:0 1:3 2:2 3:420 4:199.0000 5:4.7000 6:37.1000 7:41.0000 8:0.0000
138.41 0:0 1:3 2:2 3:440 4:199.0000 5:4.7000 6:37.1000 7:41.0000 8:0.0000
128.13 0:0 1:3 2:2 3:460 4:199.0000 5:4.7000 6:37.1000 7:41.0000 8:0.0000
140.36 0:0 1:3 2:2 3:480 4:199.0000 5:4.7000 6:37.1000 7:41.0000 8:0.0000
192.68 0:0 1:3 2:2 3:500 4:199.0000 5:4.7000 6:37.1000 7:41.0000 8:0.0000
276.98 0:0 1:3 2:2 3:520 4:199.0000 5:4.7000 6:37.1000 7:41.0000 8:0.0000
242.85 0:0 1:3 2:2 3:540 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
269.83 0:0 1:3 2:2 3:560 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
250.81 0:0 1:3 2:2 3:580 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
175.94 0:0 1:3 2:2 3:600 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
118.92 0:0 1:3 2:2 3:620 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
127.88 0:0 1:3 2:2 3:640 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
89.53 0:0 1:3 2:2 3:660 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
143.12 0:0 1:3 2:2 3:680 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
107.66 0:0 1:3 2:2 3:700 4:217.0000 5:3.4000 6:37.0000 7:40.0000 8:0.0000
105.16 0:0 1:3 2:2 3:720 4:224.0000 5:2.5000 6:33.0000 7:53.0000 8:0.0000
109.57 0:0 1:3 2:2 3:740 4:224.0000 5:2.5000 6:33.0000 7:53.0000 8:0.0000
129.93 0:0 1:3 2:2 3:760 4:224.0000 5:2.5000 6:33.0000 7:53.0000 8:0.0000
97.96 0:0 1:3 2:2 3:780 4:224.0000 5:2.5000 6:33.0000 7:53.0000 8:0.0000
128.07 0:0 1:3 2:2 3:800 4:224.0000 5:2.5000 6:33.0000 7:53.0000 8:0.0000
99.35 0:0 1:3 2:2 3:820 4:224.0000 5:2.5000 6:33.0000 7:53.0000 8:0.0000
115.73 0:0 1:3 2:2 3:840 4:224.0000 5:2.5000 6:33.0000 7:53.0000 8:0.0000
141.37 0:0 1:3 2:2 3:880 4:224.0000 5:2.5000 6:33.0000 7:53.0000 8:0.0000
129.46 0:0 1:3 2:2 3:900 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
77.27 0:0 1:3 2:2 3:920 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
116.61 0:0 1:3 2:2 3:940 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
87.68 0:0 1:3 2:2 3:960 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
126.26 0:0 1:3 2:2 3:980 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
124.92 0:0 1:3 2:2 3:1000 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
108.08 0:0 1:3 2:2 3:1020 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
168.57 0:0 1:3 2:2 3:1040 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
123.79 0:0 1:3 2:2 3:1060 4:208.0000 5:2.1000 6:30.6000 7:63.0000 8:0.0000
114.3 0:0 1:3 2:2 3:1080 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
102.69 0:0 1:3 2:2 3:1100 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
202.54 0:0 1:3 2:2 3:1120 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
140.05 0:0 1:3 2:2 3:1140 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
149.02 0:0 1:3 2:2 3:1160 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
137.11 0:0 1:3 2:2 3:1180 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
116.09 0:0 1:3 2:2 3:1200 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
113.43 0:0 1:3 2:2 3:1220 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
115.26 0:0 1:3 2:2 3:1240 4:210.0000 5:2.5000 6:29.0000 7:69.0000 8:0.0000
427.92 0:0 1:3 2:2 3:1260 4:222.0000 5:2.3000 6:27.3000 7:79.0000 8:0.0000
102.57 0:0 1:3 2:2 3:1280 4:222.0000 5:2.3000 6:27.3000 7:79.0000 8:0.0000
110.21 0:0 1:3 2:2 3:1300 4:222.0000 5:2.3000 6:27.3000 7:79.0000 8:0.0000
108.71 0:0 1:3 2:2 3:1320 4:222.0000 5:2.3000 6:27.3000 7:79.0000 8:0.0000
88.03 0:0 1:3 2:2 3:1340 4:222.0000 5:2.3000 6:27.3000 7:79.0000 8:0.0000
145.52 0:0 1:3 2:2 3:1360 4:222.0000 5:2.3000 6:27.3000 7:79.0000 8:0.0000
98.78 0:0 1:3 2:2 3:1400 4:222.0000 5:2.3000 6:27.3000 7:79.0000 8:0.0000
80.57 0:0 1:3 2:2 3:1420 4:222.0000 5:2.3000 6:27.3000 7:79.0000 8:0.0000
82.98 0:0 1:3 2:3 3:0 4:197.0000 5:1.8000 6:31.1000 7:63.0000 8:0.0000
95.15 0:0 1:3 2:3 3:20 4:197.0000 5:1.8000 6:31.1000 7:63.0000 8:0.0000
75.54 0:0 1:3 2:3 3:200 4:210.0000 5:4.6000 6:35.6000 7:47.0000 8:0.0000
90.69 0:0 1:3 2:3 3:240 4:210.0000 5:4.6000 6:35.6000 7:47.0000 8:0.0000
88.4 0:0 1:3 2:3 3:320 4:210.0000 5:4.6000 6:35.6000 7:47.0000 8:0.0000
133.45 0:0 1:3 2:3 3:340 4:210.0000 5:4.6000 6:35.6000 7:47.0000 8:0.0000
94.82 0:0 1:3 2:3 3:380 4:205.0000 5:4.7000 6:37.2000 7:44.0000 8:0.0000
73.19 0:0 1:3 2:3 3:400 4:205.0000 5:4.7000 6:37.2000 7:44.0000 8:0.0000
186.26 0:0 1:3 2:3 3:420 4:205.0000 5:4.7000 6:37.2000 7:44.0000 8:0.0000
252.86 0:0 1:3 2:3 3:440 4:205.0000 5:4.7000 6:37.2000 7:44.0000 8:0.0000
189.6 0:0 1:3 2:3 3:460 4:205.0000 5:4.7000 6:37.2000 7:44.0000 8:0.0000
160.08 0:0 1:3 2:3 3:480 4:205.0000 5:4.7000 6:37.2000 7:44.0000 8:0.0000
151.1 0:0 1:3 2:3 3:500 4:205.0000 5:4.7000 6:37.2000 7:44.0000 8:0.0000
194.58 0:0 1:3 2:3 3:520 4:205.0000 5:4.7000 6:37.2000 7:44.0000 8:0.0000
156.84 0:0 1:3 2:3 3:640 4:195.0000 5:3.2000 6:37.6000 7:42.0000 8:0.0000
124.16 0:0 1:3 2:3 3:660 4:195.0000 5:3.2000 6:37.6000 7:42.0000 8:0.0000
101.43 0:0 1:3 2:3 3:680 4:195.0000 5:3.2000 6:37.6000 7:42.0000 8:0.0000
79.98 0:0 1:3 2:3 3:700 4:195.0000 5:3.2000 6:37.6000 7:42.0000 8:0.0000
272.03 0:0 1:3 2:3 3:720 4:258.0000 5:1.6000 6:33.5000 7:53.0000 8:0.0000
106.91 0:0 1:3 2:3 3:760 4:258.0000 5:1.6000 6:33.5000 7:53.0000 8:0.0000
140.16 0:0 1:3 2:3 3:780 4:258.0000 5:1.6000 6:33.5000 7:53.0000 8:0.0000
104.69 0:0 1:3 2:3 3:800 4:258.0000 5:1.6000 6:33.5000 7:53.0000 8:0.0000
122.25 0:0 1:3 2:3 3:820 4:258.0000 5:1.6000 6:33.5000 7:53.0000 8:0.0000
112.86 0:0 1:3 2:3 3:840 4:258.0000 5:1.6000 6:33.5000 7:53.0000 8:0.0000
99.68 0:0 1:3 2:3 3:860 4:258.0000 5:1.6000 6:33.5000 7:53.0000 8:0.0000
87.16 0:0 1:3 2:3 3:880 4:258.0000 5:1.6000 6:33.5000 7:53.0000 8:0.0000
91.88 0:0 1:3 2:3 3:900 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
95.79 0:0 1:3 2:3 3:920 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
97.8 0:0 1:3 2:3 3:940 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
107.85 0:0 1:3 2:3 3:960 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
140.48 0:0 1:3 2:3 3:980 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
86.11 0:0 1:3 2:3 3:1000 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
128.38 0:0 1:3 2:3 3:1020 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
113.58 0:0 1:3 2:3 3:1040 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
101.22 0:0 1:3 2:3 3:1060 4:208.0000 5:3.2000 6:31.4000 7:66.0000 8:0.0000
110.38 0:0 1:3 2:3 3:1080 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
104.78 0:0 1:3 2:3 3:1100 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
120.05 0:0 1:3 2:3 3:1120 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
107.22 0:0 1:3 2:3 3:1140 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
114.09 0:0 1:3 2:3 3:1160 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
220.1 0:0 1:3 2:3 3:1180 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
121.59 0:0 1:3 2:3 3:1200 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
112.2 0:0 1:3 2:3 3:1220 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
86.73 0:0 1:3 2:3 3:1240 4:207.0000 5:2.4000 6:29.9000 7:70.0000 8:0.0000
75.71 0:0 1:3 2:3 3:1260 4:199.0000 5:2.5000 6:29.0000 7:75.0000 8:0.0000
92.67 0:0 1:3 2:3 3:1280 4:199.0000 5:2.5000 6:29.0000 7:75.0000 8:0.0000
111.54 0:0 1:3 2:3 3:1300 4:199.0000 5:2.5000 6:29.0000 7:75.0000 8:0.0000
130.0 0:0 1:3 2:3 3:1320 4:199.0000 5:2.5000 6:29.0000 7:75.0000 8:0.0000
86.48 0:0 1:3 2:3 3:1340 4:199.0000 5:2.5000 6:29.0000 7:75.0000 8:0.0000
97.78 0:0 1:3 2:3 3:1360 4:199.0000 5:2.5000 6:29.0000 7:75.0000 8:0.0000
156.89 0:0 1:3 2:3 3:1380 4:199.0000 5:2.5000 6:29.0000 7:75.0000 8:0.0000
88.2 0:0 1:3 2:4 3:0 4:194.0000 5:1.9000 6:31.6000 7:68.0000 8:0.0000
71.18 0:0 1:3 2:4 3:20 4:194.0000 5:1.9000 6:31.6000 7:68.0000 8:0.0000
96.09 0:0 1:3 2:4 3:80 4:194.0000 5:1.9000 6:31.6000 7:68.0000 8:0.0000
174.5 0:0 1:3 2:4 3:100 4:194.0000 5:1.9000 6:31.6000 7:68.0000 8:0.0000
93.85 0:0 1:3 2:4 3:160 4:194.0000 5:1.9000 6:31.6000 7:68.0000 8:0.0000
82.52 0:0 1:3 2:4 3:200 4:212.0000 5:3.0000 6:35.5000 7:51.0000 8:0.0000
82.94 0:0 1:3 2:4 3:280 4:212.0000 5:3.0000 6:35.5000 7:51.0000 8:0.0000
86.53 0:0 1:3 2:4 3:300 4:212.0000 5:3.0000 6:35.5000 7:51.0000 8:0.0000
100.46 0:0 1:3 2:4 3:320 4:212.0000 5:3.0000 6:35.5000 7:51.0000 8:0.0000
71.78 0:0 1:3 2:4 3:360 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
103.12 0:0 1:3 2:4 3:380 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
160.99 0:0 1:3 2:4 3:400 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
106.91 0:0 1:3 2:4 3:420 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
137.21 0:0 1:3 2:4 3:440 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
166.47 0:0 1:3 2:4 3:460 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
133.41 0:0 1:3 2:4 3:480 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
150.22 0:0 1:3 2:4 3:500 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
135.28 0:0 1:3 2:4 3:520 4:220.0000 5:3.6000 6:37.6000 7:45.0000 8:0.0000
121.01 0:0 1:3 2:4 3:540 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
132.87 0:0 1:3 2:4 3:560 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
109.12 0:0 1:3 2:4 3:580 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
93.68 0:0 1:3 2:4 3:600 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
164.1 0:0 1:3 2:4 3:620 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
110.71 0:0 1:3 2:4 3:640 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
118.65 0:0 1:3 2:4 3:660 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
87.2 0:0 1:3 2:4 3:680 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
121.41 0:0 1:3 2:4 3:700 4:226.0000 5:1.9000 6:37.2000 7:45.0000 8:0.0000
89.81 0:0 1:3 2:4 3:740 4:238.0000 5:1.7000 6:33.4000 7:54.0000 8:0.0000
123.39 0:0 1:3 2:4 3:760 4:238.0000 5:1.7000 6:33.4000 7:54.0000 8:0.0000
92.78 0:0 1:3 2:4 3:780 4:238.0000 5:1.7000 6:33.4000 7:54.0000 8:0.0000
110.69 0:0 1:3 2:4 3:800 4:238.0000 5:1.7000 6:33.4000 7:54.0000 8:0.0000
89.23 0:0 1:3 2:4 3:820 4:238.0000 5:1.7000 6:33.4000 7:54.0000 8:0.0000
98.01 0:0 1:3 2:4 3:840 4:238.0000 5:1.7000 6:33.4000 7:54.0000 8:0.0000
132.44 0:0 1:3 2:4 3:860 4:238.0000 5:1.7000 6:33.4000 7:54.0000 8:0.0000
110.89 0:0 1:3 2:4 3:880 4:238.0000 5:1.7000 6:33.4000 7:54.0000 8:0.0000
107.58 0:0 1:3 2:4 3:900 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
108.72 0:0 1:3 2:4 3:920 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
102.05 0:0 1:3 2:4 3:940 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
120.42 0:0 1:3 2:4 3:960 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
131.72 0:0 1:3 2:4 3:980 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
133.68 0:0 1:3 2:4 3:1000 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
117.13 0:0 1:3 2:4 3:1020 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
132.75 0:0 1:3 2:4 3:1040 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
105.02 0:0 1:3 2:4 3:1060 4:190.0000 5:1.6000 6:31.3000 7:67.0000 8:0.0000
153.13 0:0 1:3 2:4 3:1080 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
116.88 0:0 1:3 2:4 3:1100 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
111.73 0:0 1:3 2:4 3:1120 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
106.96 0:0 1:3 2:4 3:1140 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
127.75 0:0 1:3 2:4 3:1160 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
155.76 0:0 1:3 2:4 3:1180 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
166.21 0:0 1:3 2:4 3:1200 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
125.79 0:0 1:3 2:4 3:1220 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
107.36 0:0 1:3 2:4 3:1240 4:205.0000 5:2.1000 6:29.8000 7:74.0000 8:0.0000
105.84 0:0 1:3 2:4 3:1260 4:207.0000 5:1.3000 6:27.7000 7:83.0000 8:0.0000
104.33 0:0 1:3 2:4 3:1280 4:207.0000 5:1.3000 6:27.7000 7:83.0000 8:0.0000
111.29 0:0 1:3 2:4 3:1300 4:207.0000 5:1.3000 6:27.7000 7:83.0000 8:0.0000
124.69 0:0 1:3 2:4 3:1340 4:207.0000 5:1.3000 6:27.7000 7:83.0000 8:0.0000
81.53 0:0 1:3 2:4 3:1360 4:207.0000 5:1.3000 6:27.7000 7:83.0000 8:0.0000
94.1 0:0 1:3 2:4 3:1400 4:207.0000 5:1.3000 6:27.7000 7:83.0000 8:0.0000
245.14 0:0 1:3 2:5 3:0 4:221.0000 5:2.4000 6:31.3000 7:69.0000 8:0.0000
110.44 0:0 1:3 2:5 3:20 4:221.0000 5:2.4000 6:31.3000 7:69.0000 8:0.0000
133.8 0:0 1:3 2:5 3:100 4:221.0000 5:2.4000 6:31.3000 7:69.0000 8:0.0000
121.95 0:0 1:3 2:5 3:140 4:221.0000 5:2.4000 6:31.3000 7:69.0000 8:0.0000
103.93 0:0 1:3 2:5 3:180 4:169.0000 5:2.6000 6:36.2000 7:52.0000 8:0.0000
86.23 0:0 1:3 2:5 3:200 4:169.0000 5:2.6000 6:36.2000 7:52.0000 8:0.0000
260.9 0:0 1:3 2:5 3:220 4:169.0000 5:2.6000 6:36.2000 7:52.0000 8:0.0000
84.42 0:0 1:3 2:5 3:240 4:169.0000 5:2.6000 6:36.2000 7:52.0000 8:0.0000
281.88 0:0 1:3 2:5 3:260 4:169.0000 5:2.6000 6:36.2000 7:52.0000 8:0.0000
108.94 0:0 1:3 2:5 3:280 4:169.0000 5:2.6000 6:36.2000 7:52.0000 8:0.0000
105.18 0:0 1:3 2:5 3:300 4:169.0000 5:2.6000 6:36.2000 7:52.0000 8:0.0000
144.19 0:0 1:3 2:5 3:320 4:169.0000 5:2.6000 6:36.2000 7:52.0000 8:0.0000
111.21 0:0 1:3 2:5 3:360 4:206.0000 5:1.8000 6:38.3000 7:42.0000 8:0.0000
114.96 0:0 1:3 2:5 3:380 4:206.0000 5:1.8000 6:38.3000 7:42.0000 8:0.0000
172.3 0:0 1:3 2:5 3:400 4:206.0000 5:1.8000 6:38.3000 7:42.0000 8:0.0000
173.11 0:0 1:3 2:5 3:420 4:206.0000 5:1.8000 6:38.3000 7:42.0000 8:0.0000
116.81 0:0 1:3 2:5 3:440 4:206.0000 5:1.8000 6:38.3000 7:42.0000 8:0.0000
124.53 0:0 1:3 2:5 3:460 4:206.0000 5:1.8000 6:38.3000 7:42.0000 8:0.0000
