587.35 0:2 1:1 2:4 3:480 4:500 5:1004.1000 6:1009.1000 7:335.0000 8:3.1000 9:21.4000 10:98.0000 11:0.5000
486.68 0:2 1:1 2:4 3:500 4:520 5:1004.1000 6:1009.1000 7:335.0000 8:3.1000 9:21.4000 10:98.0000 11:0.5000
456.76 0:2 1:1 2:4 3:520 4:540 5:1004.1000 6:1009.1000 7:335.0000 8:3.1000 9:21.4000 10:98.0000 11:0.5000
782.89 0:2 1:1 2:4 3:540 4:560 5:1004.3000 6:1009.3000 7:340.0000 8:2.8000 9:21.2000 10:98.0000 11:0.0000
25.88 0:2 1:1 2:4 3:560 4:580 5:1004.3000 6:1009.3000 7:340.0000 8:2.8000 9:21.2000 10:98.0000 11:0.0000
141.48 0:2 1:1 2:4 3:580 4:600 5:1004.3000 6:1009.3000 7:340.0000 8:2.8000 9:21.2000 10:98.0000 11:0.0000
193.04 0:2 1:1 2:5 3:480 4:500 5:1000.2000 6:1005.1000 7:86.0000 8:2.9000 9:22.6000 10:96.0000 11:0.1000
645.46 0:2 1:1 2:5 3:500 4:520 5:1000.2000 6:1005.1000 7:86.0000 8:2.9000 9:22.6000 10:96.0000 11:0.1000
287.92 0:2 1:1 2:5 3:520 4:540 5:1000.2000 6:1005.1000 7:86.0000 8:2.9000 9:22.6000 10:96.0000 11:0.1000
277.03 0:2 1:1 2:5 3:540 4:560 5:999.4000 6:1004.3000 7:117.0000 8:2.0000 9:22.8000 10:97.0000 11:3.1000
304.77 0:2 1:1 2:5 3:560 4:580 5:999.4000 6:1004.3000 7:117.0000 8:2.0000 9:22.8000 10:97.0000 11:3.1000
716.04 0:2 1:1 2:5 3:580 4:600 5:999.4000 6:1004.3000 7:117.0000 8:2.0000 9:22.8000 10:97.0000 11:3.1000
582.7 0:2 1:1 2:6 3:480 4:500 5:1009.1000 6:1014.1000 7:13.0000 8:3.2000 9:20.6000 10:84.0000 11:0.0000
42.56 0:2 1:1 2:6 3:500 4:520 5:1009.1000 6:1014.1000 7:13.0000 8:3.2000 9:20.6000 10:84.0000 11:0.0000
84.35 0:2 1:1 2:6 3:520 4:540 5:1009.1000 6:1014.1000 7:13.0000 8:3.2000 9:20.6000 10:84.0000 11:0.0000
551.28 0:2 1:1 2:6 3:540 4:560 5:1009.9000 6:1014.9000 7:344.0000 8:1.9000 9:20.4000 10:87.0000 11:0.0000
799.81 0:2 1:1 2:6 3:560 4:580 5:1009.9000 6:1014.9000 7:344.0000 8:1.9000 9:20.4000 10:87.0000 11:0.0000
707.39 0:2 1:1 2:6 3:580 4:600 5:1009.9000 6:1014.9000 7:344.0000 8:1.9000 9:20.4000 10:87.0000 11:0.0000
756.98 0:2 1:1 2:0 3:480 4:500 5:1007.7000 6:1012.7000 7:175.0000 8:1.4000 9:24.5000 10:68.0000 11:0.0000
432.67 0:2 1:1 2:0 3:500 4:520 5:1007.7000 6:1012.7000 7:175.0000 8:1.4000 9:24.5000 10:68.0000 11:0.0000
191.97 0:2 1:1 2:0 3:520 4:540 5:1007.7000 6:1012.7000 7:175.0000 8:1.4000 9:24.5000 10:68.0000 11:0.0000
390.39 0:2 1:1 2:0 3:540 4:560 5:1007.3000 6:1012.3000 7:133.0000 8:0.9000 9:23.5000 10:79.0000 11:0.0000
436.55 0:2 1:1 2:0 3:560 4:580 5:1007.3000 6:1012.3000 7:133.0000 8:0.9000 9:23.5000 10:79.0000 11:0.0000
366.95 0:2 1:1 2:0 3:580 4:600 5:1007.3000 6:1012.3000 7:133.0000 8:0.9000 9:23.5000 10:79.0000 11:0.0000
200.24 0:2 1:3 2:1 3:480 4:500 5:1012.5000 6:1017.5000 7:128.0000 8:1.6000 9:23.4000 10:73.0000 11:0.0000
28.37 0:2 1:3 2:1 3:500 4:520 5:1012.5000 6:1017.5000 7:128.0000 8:1.6000 9:23.4000 10:73.0000 11:0.0000
225.34 0:2 1:3 2:1 3:520 4:540 5:1012.5000 6:1017.5000 7:128.0000 8:1.6000 9:23.4000 10:73.0000 11:0.0000
721.66 0:2 1:3 2:1 3:540 4:560 5:1013.0000 6:1018.0000 7:205.0000 8:0.6000 9:20.9000 10:94.0000 11:1.8000
289 0:2 1:3 2:1 3:560 4:580 5:1013.0000 6:1018.0000 7:205.0000 8:0.6000 9:20.9000 10:94.0000 11:1.8000
409.04 0:2 1:3 2:1 3:580 4:600 5:1013.0000 6:1018.0000 7:205.0000 8:0.6000 9:20.9000 10:94.0000 11:1.8000
514.72 0:2 1:3 2:2 3:480 4:500 5:1010.8000 6:1015.8000 7:89.0000 8:2.1000 9:20.7000 10:94.0000 11:1.0000
533.54 0:2 1:3 2:2 3:500 4:520 5:1010.8000 6:1015.8000 7:89.0000 8:2.1000 9:20.7000 10:94.0000 11:1.0000
468.9 0:2 1:3 2:2 3:520 4:540 5:1010.8000 6:1015.8000 7:89.0000 8:2.1000 9:20.7000 10:94.0000 11:1.0000
392.41 0:2 1:3 2:2 3:540 4:560 5:1010.9000 6:1015.9000 7:96.0000 8:1.8000 9:20.5000 10:95.0000 11:0.2000
255.91 0:2 1:3 2:2 3:560 4:580 5:1010.9000 6:1015.9000 7:96.0000 8:1.8000 9:20.5000 10:95.0000 11:0.2000
231.76 0:2 1:3 2:2 3:580 4:600 5:1010.9000 6:1015.9000 7:96.0000 8:1.8000 9:20.5000 10:95.0000 11:0.2000
61.01 0:2 1:3 2:3 3:480 4:500 5:1007.8000 6:1012.8000 7:94.0000 8:2.7000 9:22.3000 10:91.0000 11:0.0000
344.61 0:2 1:3 2:3 3:500 4:520 5:1007.8000 6:1012.8000 7:94.0000 8:2.7000 9:22.3000 10:91.0000 11:0.0000
331.13 0:2 1:3 2:3 3:520 4:540 5:1007.8000 6:1012.8000 7:94.0000 8:2.7000 9:22.3000 10:91.0000 11:0.0000
328.36 0:2 1:3 2:3 3:540 4:560 5:1008.1000 6:1013.1000 7:96.0000 8:2.0000 9:22.4000 10:91.0000 11:0.0000
696.52 0:2 1:3 2:3 3:560 4:580 5:1008.1000 6:1013.1000 7:96.0000 8:2.0000 9:22.4000 10:91.0000 11:0.0000
25.87 0:2 1:3 2:3 3:580 4:600 5:1008.1000 6:1013.1000 7:96.0000 8:2.0000 9:22.4000 10:91.0000 11:0.0000
280.07 0:2 1:3 2:4 3:480 4:500 5:1004.1000 6:1009.1000 7:335.0000 8:3.1000 9:21.4000 10:98.0000 11:0.5000
85.43 0:2 1:3 2:4 3:500 4:520 5:1004.1000 6:1009.1000 7:335.0000 8:3.1000 9:21.4000 10:98.0000 11:0.5000
400.74 0:2 1:3 2:4 3:520 4:540 5:1004.1000 6:1009.1000 7:335.0000 8:3.1000 9:21.4000 10:98.0000 11:0.5000
265.36 0:2 1:3 2:4 3:540 4:560 5:1004.3000 6:1009.3000 7:340.0000 8:2.8000 9:21.2000 10:98.0000 11:0.0000
270.83 0:2 1:3 2:4 3:560 4:580 5:1004.3000 6:1009.3000 7:340.0000 8:2.8000 9:21.2000 10:98.0000 11:0.0000
413.07 0:2 1:3 2:4 3:580 4:600 5:1004.3000 6:1009.3000 7:340.0000 8:2.8000 9:21.2000 10:98.0000 11:0.0000
475.47 0:2 1:3 2:5 3:480 4:500 5:1000.2000 6:1005.1000 7:86.0000 8:2.9000 9:22.6000 10:96.0000 11:0.1000
238.54 0:2 1:3 2:5 3:500 4:520 5:1000.2000 6:1005.1000 7:86.0000 8:2.9000 9:22.6000 10:96.0000 11:0.1000
224.05 0:2 1:3 2:5 3:520 4:540 5:1000.2000 6:1005.1000 7:86.0000 8:2.9000 9:22.6000 10:96.0000 11:0.1000
163.16 0:2 1:3 2:5 3:540 4:560 5:999.4000 6:1004.3000 7:117.0000 8:2.0000 9:22.8000 10:97.0000 11:3.1000
178.43 0:2 1:3 2:5 3:560 4:580 5:999.4000 6:1004.3000 7:117.0000 8:2.0000 9:22.8000 10:97.0000 11:3.1000
433.88 0:2 1:3 2:5 3:580 4:600 5:999.4000 6:1004.3000 7:117.0000 8:2.0000 9:22.8000 10:97.0000 11:3.1000
738.15 0:2 1:3 2:6 3:480 4:500 5:1009.1000 6:1014.1000 7:13.0000 8:3.2000 9:20.6000 10:84.0000 11:0.0000
422.04 0:2 1:3 2:6 3:500 4:520 5:1009.1000 6:1014.1000 7:13.0000 8:3.2000 9:20.6000 10:84.0000 11:0.0000
746.61 0:2 1:3 2:6 3:520 4:540 5:1009.1000 6:1014.1000 7:13.0000 8:3.2000 9:20.6000 10:84.0000 11:0.0000
218.58 0:2 1:3 2:6 3:540 4:560 5:1009.9000 6:1014.9000 7:344.0000 8:1.9000 9:20.4000 10:87.0000 11:0.0000
351.59 0:2 1:3 2:6 3:560 4:580 5:1009.9000 6:1014.9000 7:344.0000 8:1.9000 9:20.4000 10:87.0000 11:0.0000
208.77 0:2 1:3 2:6 3:580 4:600 5:1009.9000 6:1014.9000 7:344.0000 8:1.9000 9:20.4000 10:87.0000 11:0.0000
133.1 0:2 1:3 2:0 3:480 4:500 5:1007.7000 6:1012.7000 7:175.0000 8:1.4000 9:24.5000 10:68.0000 11:0.0000
510.39 0:2 1:3 2:0 3:500 4:520 5:1007.7000 6:1012.7000 7:175.0000 8:1.4000 9:24.5000 10:68.0000 11:0.0000
514.81 0:2 1:3 2:0 3:520 4:540 5:1007.7000 6:1012.7000 7:175.0000 8:1.4000 9:24.5000 10:68.0000 11:0.0000
456.04 0:2 1:3 2:0 3:540 4:560 5:1007.3000 6:1012.3000 7:133.0000 8:0.9000 9:23.5000 10:79.0000 11:0.0000
748.23 0:2 1:3 2:0 3:560 4:580 5:1007.3000 6:1012.3000 7:133.0000 8:0.9000 9:23.5000 10:79.0000 11:0.0000
351.58 0:2 1:3 2:0 3:580 4:600 5:1007.3000 6:1012.3000 7:133.0000 8:0.9000 9:23.5000 10:79.0000 11:0.0000
20.49 0:0 1:2 2:1 3:1020 4:1040 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
156.09 0:0 1:2 2:1 3:1040 4:1060 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
761.02 0:0 1:2 2:1 3:1060 4:1080 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
142.47 0:0 1:2 2:1 3:1080 4:1100 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
325.15 0:0 1:2 2:1 3:1100 4:1120 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
530.13 0:0 1:2 2:1 3:1120 4:1140 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
332.83 0:0 1:2 2:2 3:1020 4:1040 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
379.1 0:0 1:2 2:2 3:1040 4:1060 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
116.41 0:0 1:2 2:2 3:1060 4:1080 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
641.31 0:0 1:2 2:2 3:1080 4:1100 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
186.91 0:0 1:2 2:2 3:1100 4:1120 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
349.78 0:0 1:2 2:2 3:1120 4:1140 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
516.04 0:0 1:2 2:3 3:1020 4:1040 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
496.51 0:0 1:2 2:3 3:1040 4:1060 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
46.76 0:0 1:2 2:3 3:1060 4:1080 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
550.79 0:0 1:2 2:3 3:1080 4:1100 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
676.84 0:0 1:2 2:3 3:1100 4:1120 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
617.07 0:0 1:2 2:3 3:1120 4:1140 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
774.31 0:0 1:2 2:4 3:1020 4:1040 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
693.38 0:0 1:2 2:4 3:1040 4:1060 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
220.94 0:0 1:2 2:4 3:1060 4:1080 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
554.84 0:0 1:2 2:4 3:1080 4:1100 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
174.14 0:0 1:2 2:4 3:1100 4:1120 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
90.09 0:0 1:2 2:4 3:1120 4:1140 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
224.82 0:0 1:2 2:5 3:1020 4:1040 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
218.01 0:0 1:2 2:5 3:1040 4:1060 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
512.16 0:0 1:2 2:5 3:1060 4:1080 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
456.27 0:0 1:2 2:5 3:1080 4:1100 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
436.85 0:0 1:2 2:5 3:1100 4:1120 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
123.11 0:0 1:2 2:5 3:1120 4:1140 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
448.54 0:0 1:2 2:6 3:1020 4:1040 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
349.11 0:0 1:2 2:6 3:1040 4:1060 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
430.09 0:0 1:2 2:6 3:1060 4:1080 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
184.86 0:0 1:2 2:6 3:1080 4:1100 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
99.69 0:0 1:2 2:6 3:1100 4:1120 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
230.8 0:0 1:2 2:6 3:1120 4:1140 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
220.4 0:0 1:2 2:0 3:1020 4:1040 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
60.17 0:0 1:2 2:0 3:1040 4:1060 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
208.76 0:0 1:2 2:0 3:1060 4:1080 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
227.31 0:0 1:2 2:0 3:1080 4:1100 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
277.06 0:0 1:2 2:0 3:1100 4:1120 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
517.01 0:0 1:2 2:0 3:1120 4:1140 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
56.41 0:0 1:3 2:1 3:1020 4:1040 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
178.66 0:0 1:3 2:1 3:1040 4:1060 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
166.32 0:0 1:3 2:1 3:1060 4:1080 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
346.05 0:0 1:3 2:1 3:1080 4:1100 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
702.28 0:0 1:3 2:1 3:1100 4:1120 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
706.15 0:0 1:3 2:1 3:1120 4:1140 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
505.03 0:0 1:3 2:2 3:1020 4:1040 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
309.08 0:0 1:3 2:2 3:1040 4:1060 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
567.6 0:0 1:3 2:2 3:1060 4:1080 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
386.02 0:0 1:3 2:2 3:1080 4:1100 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
236.77 0:0 1:3 2:2 3:1100 4:1120 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
687.08 0:0 1:3 2:2 3:1120 4:1140 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
461.53 0:0 1:3 2:3 3:1020 4:1040 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
478.04 0:0 1:3 2:3 3:1040 4:1060 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
767.95 0:0 1:3 2:3 3:1060 4:1080 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
336.16 0:0 1:3 2:3 3:1080 4:1100 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
658.98 0:0 1:3 2:3 3:1100 4:1120 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
510.57 0:0 1:3 2:3 3:1120 4:1140 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
681.26 0:0 1:3 2:4 3:1020 4:1040 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
513.32 0:0 1:3 2:4 3:1040 4:1060 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
488.85 0:0 1:3 2:4 3:1060 4:1080 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
576.34 0:0 1:3 2:4 3:1080 4:1100 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
621.4 0:0 1:3 2:4 3:1100 4:1120 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
162.99 0:0 1:3 2:4 3:1120 4:1140 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
773.08 0:0 1:3 2:5 3:1020 4:1040 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
138.23 0:0 1:3 2:5 3:1040 4:1060 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
259.03 0:0 1:3 2:5 3:1060 4:1080 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
272.13 0:0 1:3 2:5 3:1080 4:1100 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
555.05 0:0 1:3 2:5 3:1100 4:1120 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
631.96 0:0 1:3 2:5 3:1120 4:1140 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
604.9 0:0 1:3 2:6 3:1020 4:1040 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
722.28 0:0 1:3 2:6 3:1040 4:1060 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
267.91 0:0 1:3 2:6 3:1060 4:1080 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
451.12 0:0 1:3 2:6 3:1080 4:1100 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
390.61 0:0 1:3 2:6 3:1100 4:1120 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
83.52 0:0 1:3 2:6 3:1120 4:1140 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
538.44 0:0 1:3 2:0 3:1020 4:1040 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
504.09 0:0 1:3 2:0 3:1040 4:1060 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
501.68 0:0 1:3 2:0 3:1060 4:1080 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
31.39 0:0 1:3 2:0 3:1080 4:1100 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
126.24 0:0 1:3 2:0 3:1100 4:1120 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
400.39 0:0 1:3 2:0 3:1120 4:1140 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
714.16 0:1 1:1 2:1 3:1020 4:1040 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
55.88 0:1 1:1 2:1 3:1040 4:1060 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
362.13 0:1 1:1 2:1 3:1060 4:1080 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
780.64 0:1 1:1 2:1 3:1080 4:1100 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
471.46 0:1 1:1 2:1 3:1100 4:1120 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
420.07 0:1 1:1 2:1 3:1120 4:1140 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
656.27 0:1 1:1 2:2 3:1020 4:1040 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
242.04 0:1 1:1 2:2 3:1040 4:1060 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
41.13 0:1 1:1 2:2 3:1060 4:1080 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
77.63 0:1 1:1 2:2 3:1080 4:1100 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
168.56 0:1 1:1 2:2 3:1100 4:1120 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
656.18 0:1 1:1 2:2 3:1120 4:1140 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
175.34 0:1 1:1 2:3 3:1020 4:1040 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
318.35 0:1 1:1 2:3 3:1040 4:1060 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
301.3 0:1 1:1 2:3 3:1060 4:1080 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
794.17 0:1 1:1 2:3 3:1080 4:1100 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
479.45 0:1 1:1 2:3 3:1100 4:1120 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
795.9 0:1 1:1 2:3 3:1120 4:1140 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
492.23 0:1 1:1 2:4 3:1020 4:1040 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
612.93 0:1 1:1 2:4 3:1040 4:1060 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
172.9 0:1 1:1 2:4 3:1060 4:1080 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
389.36 0:1 1:1 2:4 3:1080 4:1100 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
463.61 0:1 1:1 2:4 3:1100 4:1120 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
326.32 0:1 1:1 2:4 3:1120 4:1140 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
436.16 0:1 1:1 2:5 3:1020 4:1040 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
48.49 0:1 1:1 2:5 3:1040 4:1060 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
22.91 0:1 1:1 2:5 3:1060 4:1080 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
135.93 0:1 1:1 2:5 3:1080 4:1100 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
21.35 0:1 1:1 2:5 3:1100 4:1120 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
195.61 0:1 1:1 2:5 3:1120 4:1140 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
328.74 0:1 1:1 2:6 3:1020 4:1040 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
700.35 0:1 1:1 2:6 3:1040 4:1060 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
168.58 0:1 1:1 2:6 3:1060 4:1080 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
